id	lat	lon	title	description	icon	iconSize	iconOffset
4455	46.4579	17.9637	Szentháromság kápolna	<h4 style="margin-top:-20px">(Büssü)</h4><p><a href="http://miserend.hu/?templom=4455" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-red2.png	24,24	-12,-24
4456	46.4784	17.9616	Szent Erzsébet kápolna	<h4 style="margin-top:-20px">(Kazsok)</h4><p><a href="http://miserend.hu/?templom=4456" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-red2.png	24,24	-12,-24
4457	46.514	17.9209	Szent Bertalan templom	<h4 style="margin-top:-20px">(Ráksi)</h4><p><a href="http://miserend.hu/?templom=4457" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green2.png	24,24	-12,-24
4478	46.5683	17.6834	Szent Imre-templom	<h4 style="margin-top:-20px">(Somogyvámos)</h4><p><a href="http://miserend.hu/?templom=4478" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green2.png	24,24	-12,-24
4459	46.5147	18.0011	Szent István király templom	<h4 style="margin-top:-20px">(Somogyszil)</h4><p><a href="http://miserend.hu/?templom=4459" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-red.png	24,24	-12,-24
4460	46.5942	17.9025	Mindenszentek kápolna	<h4 style="margin-top:-20px">(Bonnya)</h4><p><a href="http://miserend.hu/?templom=4460" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-red2.png	24,24	-12,-24
4461	46.6627	17.9598	Szent György templom	<h4 style="margin-top:-20px">(Nágocs)</h4><p><a href="http://miserend.hu/?templom=4461" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green2.png	24,24	-12,-24
4462	46.5936	17.9554	Szent Flórián templom	<h4 style="margin-top:-20px">(Somogyacsa)</h4><p><a href="http://miserend.hu/?templom=4462" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green2.png	24,24	-12,-24
4464	46.6881	17.6828	Urunk mennybemenetele-templom	<h4 style="margin-top:-20px">(Gyugy)</h4><p><a href="http://miserend.hu/?templom=4464" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4465	46.4746	17.8416	Szent Erzsébet-kápolna	<h4 style="margin-top:-20px">(Ökumenikus kápolna)</h4><p><a href="http://miserend.hu/?templom=4465" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4466	46.5189	17.7799	Keresztelő Szent János-templom	<h4 style="margin-top:-20px">(Somogygeszti)</h4><p><a href="http://miserend.hu/?templom=4466" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4467	46.4989	17.8815	Szent Imre templom	<h4 style="margin-top:-20px">(Szentgáloskér)</h4><p><a href="http://miserend.hu/?templom=4467" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4688	46.1002	18.5794	Szent László templom	<h4 style="margin-top:-20px">(Szűr)</h4><p><a href="http://miserend.hu/?templom=4688" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-red.png	24,24	-12,-24
4468	46.4857	17.6522	Szűz Mária neve templom	<h4 style="margin-top:-20px">(Bodrog)</h4><p><a href="http://miserend.hu/?templom=4468" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green2.png	24,24	-12,-24
4469	46.4912	17.7122	Szent Kereszt templom	<h4 style="margin-top:-20px">(Somogyjád)</h4><p><a href="http://miserend.hu/?templom=4469" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4470	46.5224	17.7177	Szűz Mária anyasága kápolna	<h4 style="margin-top:-20px">(Edde)</h4><p><a href="http://miserend.hu/?templom=4470" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green2.png	24,24	-12,-24
4471	46.5059	17.7432	Páduai Szent Antal kápolna	<h4 style="margin-top:-20px">(Alsóbogát)</h4><p><a href="http://miserend.hu/?templom=4471" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4472	46.6388	17.6584	Alexandriai Szent Katalin templom	<h4 style="margin-top:-20px">(Kisberény)</h4><p><a href="http://miserend.hu/?templom=4472" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green2.png	24,24	-12,-24
4473	46.5313	17.5729	Szent László-templom	<h4 style="margin-top:-20px">(Pusztakovácsi)</h4><p><a href="http://miserend.hu/?templom=4473" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green2.png	24,24	-12,-24
4474	46.5193	17.5335	Magyarok Nagyasszonya kápolna	<h4 style="margin-top:-20px">(Libickozma)</h4><p><a href="http://miserend.hu/?templom=4474" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-red2.png	24,24	-12,-24
4475	46.5039	17.5685	Krisztus Király templom	<h4 style="margin-top:-20px">(Somogyfajsz)</h4><p><a href="http://miserend.hu/?templom=4475" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4477	46.5601	17.6381	Szent Mihály templom	<h4 style="margin-top:-20px">(Pamuk)</h4><p><a href="http://miserend.hu/?templom=4477" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green2.png	24,24	-12,-24
4479	46.4824	17.1281	Jézus Szíve-templom	<h4 style="margin-top:-20px">(Zalaszentjakab)</h4><p><a href="http://miserend.hu/?templom=4479" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4481	46.6377	16.9953	Nagyboldogasszony templom	<h4 style="margin-top:-20px">(Kilimán)</h4><p><a href="http://miserend.hu/?templom=4481" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4482	46.4542	17.837	Misézőhely	<h4 style="margin-top:-20px">(Antalmajori misézőhely)</h4><p><a href="http://miserend.hu/?templom=4482" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4483	46.7914	17.5069	Szent Donát kápolna	<h4 style="margin-top:-20px">(Badacsonyi Szent Donát kápolna)</h4><p><a href="http://miserend.hu/?templom=4483" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4484	46.7884	17.4905	Szent Anna kápolna	<h4 style="margin-top:-20px">(Badacsonyi Szent Anna kápolna)</h4><p><a href="http://miserend.hu/?templom=4484" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green2.png	24,24	-12,-24
4486	46.7891	17.3665	Szentháromság-kápolna	<h4 style="margin-top:-20px">(Becehegyi kápolna)</h4><p><a href="http://miserend.hu/?templom=4486" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4488			Magyarok Nagyasszonya iskolakápolna	<h4 style="margin-top:-20px">(Köbölkúthegyi iskolakápolna)</h4><p><a href="http://miserend.hu/?templom=4488" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-red2.png	24,24	-12,-24
4489	46.2217	18.121	Szent Mihály templom	<h4 style="margin-top:-20px">(Oroszló)</h4><p><a href="http://miserend.hu/?templom=4489" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4490	46.8943	19.9641	Szent István kápolna	<h4 style="margin-top:-20px">(Lakitelek)</h4><p><a href="http://miserend.hu/?templom=4490" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green2.png	24,24	-12,-24
4491	47.3265	19.4016	Jézus Szíve és Szent Kereszt tisztelete kápolna	<h4 style="margin-top:-20px">(Vasad)</h4><p><a href="http://miserend.hu/?templom=4491" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4492	46.5797	16.8886	Szent Lőrinc kápolna	<h4 style="margin-top:-20px">(Börzönce)</h4><p><a href="http://miserend.hu/?templom=4492" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-red2.png	24,24	-12,-24
4493	46.604	16.9469	Bűnbánó Magdolna templom	<h4 style="margin-top:-20px">(Pölöskefő)</h4><p><a href="http://miserend.hu/?templom=4493" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green2.png	24,24	-12,-24
4495	46.5735	16.9547	Szűz Mária neve templom	<h4 style="margin-top:-20px">(Kacorlak)</h4><p><a href="http://miserend.hu/?templom=4495" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green2.png	24,24	-12,-24
4496	46.5351	16.9387	Szent Kereszt felmagasztalása templom	<h4 style="margin-top:-20px">(Magyarszentmiklós)</h4><p><a href="http://miserend.hu/?templom=4496" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-red.png	24,24	-12,-24
4497	46.4425	17.183	Szent István király templom	<h4 style="margin-top:-20px">(Pat)</h4><p><a href="http://miserend.hu/?templom=4497" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green2.png	24,24	-12,-24
4498	46.4223	17.1219	Urunk mennybemenetele kápolna	<h4 style="margin-top:-20px">(Sand)</h4><p><a href="http://miserend.hu/?templom=4498" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green2.png	24,24	-12,-24
4521	46.8894	17.5641	Gyümölcsoltó Boldogasszony templom	<h4 style="margin-top:-20px">(Szentbékkálla)</h4><p><a href="http://miserend.hu/?templom=4521" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4718	47.8274	17.4067	Boldog Apor Vilmos templom	<h4 style="margin-top:-20px">(Novákpusztai templom)</h4><p><a href="http://miserend.hu/?templom=4718" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-red.png	24,24	-12,-24
4499	46.3633	17.006	Szentháromság templom	<h4 style="margin-top:-20px">(Liszó)</h4><p><a href="http://miserend.hu/?templom=4499" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-red.png	24,24	-12,-24
4500	46.3226	16.9703	Jézus Szíve templom	<h4 style="margin-top:-20px">(Surd)</h4><p><a href="http://miserend.hu/?templom=4500" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-red.png	24,24	-12,-24
4501	46.4542	17.837	Havas Boldogasszony kápolna	<h4 style="margin-top:-20px">(Somogybükkösd)</h4><p><a href="http://miserend.hu/?templom=4501" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4502	46.4223	17.0294	Szentháromság templom	<h4 style="margin-top:-20px">(Bagolai Szentháromság templom)</h4><p><a href="http://miserend.hu/?templom=4502" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4503	46.4496	17.0232	Szűz Mária Szeplőtelen Szíve templom	<h4 style="margin-top:-20px">(Sánci templom)</h4><p><a href="http://miserend.hu/?templom=4503" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4506	46.5836	17.1212	Szent Adalbert-templom	<h4 style="margin-top:-20px">(Garabonc)</h4><p><a href="http://miserend.hu/?templom=4506" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green2.png	24,24	-12,-24
4508	46.5015	17.0609	Szűz Mária Világ királynője kápolna	<h4 style="margin-top:-20px">(Kisrécse)</h4><p><a href="http://miserend.hu/?templom=4508" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-red2.png	24,24	-12,-24
4509	46.4938	17.0805	Havas Boldogasszony kápolna	<h4 style="margin-top:-20px">(Zalasárszeg)</h4><p><a href="http://miserend.hu/?templom=4509" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-red2.png	24,24	-12,-24
4510	46.5608	17.079	Őrangyalok templom	<h4 style="margin-top:-20px">(Zalaújlak)</h4><p><a href="http://miserend.hu/?templom=4510" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green2.png	24,24	-12,-24
4511	46.552	17.0449	Szent István király templom	<h4 style="margin-top:-20px">(Nagybakónak)</h4><p><a href="http://miserend.hu/?templom=4511" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4512	46.5957	17.1757	Sarlós Boldogasszony templom	<h4 style="margin-top:-20px">(Balatonmagyaród)</h4><p><a href="http://miserend.hu/?templom=4512" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-red.png	24,24	-12,-24
4513	46.6686	17.1546	Szentolvasó királynéja templom	<h4 style="margin-top:-20px">(Zalavár)</h4><p><a href="http://miserend.hu/?templom=4513" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green2.png	24,24	-12,-24
4514	46.6307	17.0602	Szentháromság templom	<h4 style="margin-top:-20px">(Orosztony)</h4><p><a href="http://miserend.hu/?templom=4514" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-red.png	24,24	-12,-24
4515	46.0096	17.3592	Urunk mennybemenetele-templom	<h4 style="margin-top:-20px">(Péterhida)</h4><p><a href="http://miserend.hu/?templom=4515" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4516	46.1016	17.3342	Szent Péter és Pál-templom	<h4 style="margin-top:-20px">(Háromfa)</h4><p><a href="http://miserend.hu/?templom=4516" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4518	46.2706	17.0455	Szűz Mária neve templom	<h4 style="margin-top:-20px">(Porrogszentkirály)</h4><p><a href="http://miserend.hu/?templom=4518" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-red.png	24,24	-12,-24
4519	46.2528	17.1701	Szent László templom	<h4 style="margin-top:-20px">(Szenta)</h4><p><a href="http://miserend.hu/?templom=4519" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-red.png	24,24	-12,-24
4520	46.8743	17.5513	Mindenszentek  templom	<h4 style="margin-top:-20px">(Mindszentkálla)</h4><p><a href="http://miserend.hu/?templom=4520" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4524	47.9787	19.9309	Szent Mihály és Szűz Mária kápolna	<h4 style="margin-top:-20px">(Barakk kápolna)</h4><p><a href="http://miserend.hu/?templom=4524" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green2.png	24,24	-12,-24
4740	47.1417	21.9979	Szűz Mária Neve templom	<h4 style="margin-top:-20px">(Cetariu)</h4><p><a href="http://miserend.hu/?templom=4740" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-red.png	24,24	-12,-24
4685	45.9368	18.4693	Nagyboldogasszony templom	<h4 style="margin-top:-20px">(Borjád)</h4><p><a href="http://miserend.hu/?templom=4685" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-red.png	24,24	-12,-24
4686	45.9365	18.4442	Szent Márton püspök templom	<h4 style="margin-top:-20px">(Nagybudmér)</h4><p><a href="http://miserend.hu/?templom=4686" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-red.png	24,24	-12,-24
4687	46.0436	18.6045	Sarlós Boldogasszony templom	<h4 style="margin-top:-20px">(Székelyszabar)</h4><p><a href="http://miserend.hu/?templom=4687" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-red.png	24,24	-12,-24
4526	46.982	17.6985	Szent Ilona-templom	<h4 style="margin-top:-20px">(Nagyvázsony)</h4><p><a href="http://miserend.hu/?templom=4526" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4527	46.6063	21.0979	Szent Anna kápolna	<h4 style="margin-top:-20px">(Szabadkígyós)</h4><p><a href="http://miserend.hu/?templom=4527" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4528	46.4517	16.9974	Szent Márton kórházkápolna	<h4 style="margin-top:-20px">(Nagykanizsa)</h4><p><a href="http://miserend.hu/?templom=4528" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4529	47.4725	18.8286	Misézőhely a Boldog Gizella Otthonban	<h4 style="margin-top:-20px">(Biatorbágy)</h4><p><a href="http://miserend.hu/?templom=4529" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4530	46.9858	18.789	Misézőhely	<h4 style="margin-top:-20px">(Mélykúti misézőhely)</h4><p><a href="http://miserend.hu/?templom=4530" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4531	46.9576	18.8453	Misézőhely az Öregek Otthonában	<h4 style="margin-top:-20px">(Nagyvenyim)</h4><p><a href="http://miserend.hu/?templom=4531" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4691	46.1232	18.4842	Mindenszentek templom	<h4 style="margin-top:-20px">(Fazekasboda)</h4><p><a href="http://miserend.hu/?templom=4691" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-red.png	24,24	-12,-24
4533	47.0905	17.9113	Feltámadt Üdvözítő-templom	<h4 style="margin-top:-20px">(Károly templom (Görögkatolikus))</h4><p><a href="http://miserend.hu/?templom=4533" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4534	48.085	20.7742	Isteni Ige templom	<h4 style="margin-top:-20px">(Miskolc-Avas Szent János apostol és evangélista Görögkatolikus kápolna)</h4><p><a href="http://miserend.hu/?templom=4534" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green2.png	24,24	-12,-24
4544	47.6348	19.0309	Szent Miklós-kápolna	<h4 style="margin-top:-20px">(Karitász Ház kápolnája)</h4><p><a href="http://miserend.hu/?templom=4544" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4535	47.7973	22.8743	Szűz Mária Szeplőtelen Fogantatása templom	<h4 style="margin-top:-20px">(Satu-Mare/ Zárdatemplom)</h4><p><a href="http://miserend.hu/?templom=4535" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green2.png	24,24	-12,-24
4536	47.7929	22.8887	Szent József templom	<h4 style="margin-top:-20px">(Satu-Mare)</h4><p><a href="http://miserend.hu/?templom=4536" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green2.png	24,24	-12,-24
